date,added,ratings,reviews,to-read,book_id
2023-10-03,5,2,1,2,62347050
2023-10-04,2,0,0,1,62347050
2023-10-05,6,1,0,5,62347050
2023-10-06,1,0,0,1,62347050
2023-10-07,8,2,1,4,62347050
2023-10-08,5,1,0,2,62347050
2023-10-09,14,1,0,12,62347050
2023-10-10,7,1,0,7,62347050
2023-10-11,7,3,0,5,62347050
2023-10-12,8,0,0,7,62347050
2023-10-13,7,0,0,5,62347050
2023-10-14,6,4,0,2,62347050
2023-10-15,8,1,0,4,62347050
2023-10-16,7,1,0,5,62347050
2023-10-17,4,0,0,4,62347050
2023-10-18,3,0,0,3,62347050
2023-10-19,5,3,0,2,62347050
2023-10-20,4,0,0,3,62347050
2023-10-21,13,2,0,8,62347050
2023-10-22,13,0,0,11,62347050
2023-10-23,8,0,0,6,62347050
2023-10-24,9,1,0,7,62347050
2023-10-25,9,1,0,6,62347050
2023-10-26,11,1,0,7,62347050
2023-10-27,3,0,0,1,62347050
2023-10-28,13,1,0,10,62347050
2023-10-29,3,0,0,3,62347050
2023-10-30,5,2,0,4,62347050
2023-10-31,13,2,0,6,62347050
2023-11-01,10,1,0,6,62347050
2023-11-02,6,0,0,5,62347050
2023-11-03,6,0,0,4,62347050
2023-11-04,12,1,0,9,62347050
2023-11-05,7,1,0,7,62347050
2023-11-06,5,2,0,3,62347050
2023-11-07,6,1,0,1,62347050
2023-11-08,10,2,1,9,62347050
2023-11-09,9,3,0,6,62347050
2023-11-10,7,0,0,5,62347050
2023-11-11,7,1,0,3,62347050
2023-11-12,8,2,0,5,62347050
2023-11-13,8,1,1,4,62347050
2023-11-14,12,1,0,10,62347050
2023-11-15,9,2,0,9,62347050
2023-11-16,10,0,0,8,62347050
2023-11-17,20,2,0,16,62347050
2023-11-18,17,0,0,14,62347050
2023-11-19,17,4,0,10,62347050
2023-11-20,8,2,0,4,62347050
2023-11-21,15,1,0,13,62347050
2023-11-22,13,2,0,9,62347050
2023-11-23,11,3,0,9,62347050
2023-11-24,11,1,0,10,62347050
2023-11-25,9,1,0,8,62347050
2023-11-26,10,1,0,4,62347050
2023-11-27,10,2,0,4,62347050
2023-11-28,2,1,0,1,62347050
2023-11-29,9,1,0,9,62347050
2023-11-30,12,0,0,10,62347050
2023-12-01,14,2,0,8,62347050
2023-12-02,24,2,0,21,62347050
2023-12-03,8,0,0,7,62347050
2023-12-04,13,1,1,9,62347050
2023-12-05,9,2,0,6,62347050
2023-12-06,2,1,0,1,62347050
2023-12-07,10,1,0,6,62347050
2023-12-08,12,1,0,6,62347050
2023-12-09,16,2,0,13,62347050
2023-12-10,14,2,0,9,62347050
2023-12-11,12,-1,0,11,62347050
2023-12-12,15,1,0,14,62347050
2023-12-13,15,1,0,8,62347050
2023-12-14,6,1,0,6,62347050
2023-12-15,15,2,1,9,62347050
2023-12-16,14,1,0,11,62347050
2023-12-17,17,4,0,15,62347050
2023-12-18,20,5,0,11,62347050
2023-12-19,15,5,0,9,62347050
2023-12-20,14,3,0,7,62347050
2023-12-21,17,2,0,13,62347050
2023-12-22,15,2,0,5,62347050
2023-12-23,9,3,2,4,62347050
2023-12-24,15,1,0,12,62347050
2023-12-25,10,4,0,5,62347050
2023-12-26,13,3,0,7,62347050
2023-12-27,18,2,1,12,62347050
2023-12-28,15,4,1,10,62347050
2023-12-29,24,3,0,16,62347050
2023-12-30,12,3,0,11,62347050
2023-12-31,28,4,0,20,62347050
2024-01-01,15,1,0,9,62347050
2024-01-02,21,3,1,17,62347050
2024-01-03,18,1,0,11,62347050
2024-01-04,9,1,1,8,62347050
2023-07-19,8,1,0,4,61327508
2023-07-20,7,0,0,6,61327508
2023-07-21,11,2,0,8,61327508
2023-07-22,6,0,0,6,61327508
2023-07-23,7,1,0,6,61327508
2023-07-24,9,2,1,8,61327508
2023-07-25,8,1,0,7,61327508
2023-07-26,6,1,0,4,61327508
2023-07-27,3,2,0,1,61327508
2023-07-28,2,0,0,1,61327508
2023-07-29,8,1,0,5,61327508
2023-07-30,6,1,0,3,61327508
2023-07-31,2,1,0,2,61327508
2023-08-01,3,0,0,1,61327508
2023-08-02,2,0,0,2,61327508
2023-08-03,4,0,0,4,61327508
2023-08-04,3,1,0,3,61327508
2023-08-05,10,2,1,7,61327508
2023-08-06,10,2,2,7,61327508
2023-08-07,8,1,0,3,61327508
2023-08-08,7,1,0,6,61327508
2023-08-09,11,1,0,8,61327508
2023-08-10,3,2,1,0,61327508
2023-08-11,3,0,0,2,61327508
2023-08-12,4,0,0,4,61327508
2023-08-13,6,1,0,6,61327508
2023-08-14,3,0,0,3,61327508
2023-08-15,3,0,0,3,61327508
2023-08-16,8,0,0,6,61327508
2023-08-17,4,0,0,3,61327508
2023-08-18,5,3,1,3,61327508
2023-08-19,3,1,0,2,61327508
2023-08-20,6,0,0,5,61327508
2023-08-21,1,0,0,0,61327508
2023-08-22,6,0,0,2,61327508
2023-08-23,5,1,0,4,61327508
2023-08-24,4,1,0,1,61327508
2023-08-25,5,0,0,3,61327508
2023-08-26,5,0,0,3,61327508
2023-08-27,4,1,0,3,61327508
2023-08-28,0,2,1,0,61327508
2023-08-29,6,2,0,3,61327508
2023-08-30,3,0,0,3,61327508
2023-08-31,5,0,0,5,61327508
2023-09-01,5,0,0,4,61327508
2023-09-02,4,0,0,3,61327508
2023-09-03,6,1,0,1,61327508
2023-09-04,1,1,0,1,61327508
2023-09-05,5,0,0,4,61327508
2023-09-06,3,0,0,3,61327508
2023-09-07,2,1,0,2,61327508
2023-09-08,3,1,0,2,61327508
2023-09-09,7,0,0,5,61327508
2023-09-10,3,2,1,1,61327508
2023-09-11,7,1,0,5,61327508
2023-09-12,5,0,0,5,61327508
2023-09-13,1,0,0,0,61327508
2023-09-14,3,1,0,1,61327508
2023-09-15,6,1,0,2,61327508
2023-09-16,4,3,0,2,61327508
2023-09-17,3,1,0,3,61327508
2023-09-18,5,0,0,3,61327508
2023-09-19,1,0,0,1,61327508
2023-09-20,0,1,0,0,61327508
2023-09-21,2,1,0,1,61327508
2023-09-22,1,0,0,1,61327508
2023-09-23,4,1,1,2,61327508
2023-09-24,3,1,0,1,61327508
2023-09-25,4,0,0,3,61327508
2023-09-26,1,0,0,0,61327508
2023-09-27,1,0,0,0,61327508
2023-09-28,2,0,0,2,61327508
2023-09-29,0,0,0,0,61327508
2023-09-30,1,1,0,1,61327508
2023-10-01,2,2,1,0,61327508
2023-10-02,1,0,0,1,61327508
2023-10-03,2,0,0,2,61327508
2023-10-04,3,1,0,2,61327508
2023-10-05,1,1,0,1,61327508
2023-10-06,1,1,0,0,61327508
2023-10-07,5,1,1,2,61327508
2023-10-08,2,0,0,2,61327508
2023-10-09,2,0,0,1,61327508
2023-10-10,4,1,0,1,61327508
2023-10-11,4,1,0,4,61327508
2023-10-12,5,0,0,4,61327508
2023-10-13,1,0,0,1,61327508
2023-10-14,4,-1,0,4,61327508
2023-10-15,9,2,2,5,61327508
2023-10-16,3,1,0,2,61327508
2023-10-17,2,0,0,2,61327508
2023-10-18,2,0,0,0,61327508
2023-10-19,2,2,0,2,61327508
2023-10-20,3,0,0,1,61327508
2023-10-21,5,0,0,3,61327508
2023-10-22,9,0,0,6,61327508
2023-10-23,1,1,0,0,61327508
2023-10-24,2,0,1,1,61327508
2023-10-25,1,0,0,1,61327508
2023-10-26,1,0,0,0,61327508
2023-10-27,6,2,0,3,61327508
2023-10-28,1,0,0,1,61327508
2023-10-29,1,0,0,0,61327508
2023-10-30,0,0,0,0,61327508
2023-10-31,3,2,0,0,61327508
2023-11-01,5,1,0,1,61327508
2023-11-02,3,0,0,3,61327508
2023-11-03,2,1,0,1,61327508
2023-11-04,3,0,0,3,61327508
2023-11-05,7,0,0,6,61327508
2023-11-06,2,1,1,1,61327508
2023-11-07,3,2,1,1,61327508
2023-11-08,3,1,0,2,61327508
2023-11-09,0,1,0,0,61327508
2023-11-10,7,0,0,3,61327508
2023-11-11,4,0,0,2,61327508
2023-11-12,0,0,0,0,61327508
2023-11-13,2,1,0,1,61327508
2023-11-14,1,2,1,1,61327508
2023-11-15,2,1,0,1,61327508
2023-11-16,2,1,0,2,61327508
2023-11-17,8,0,0,8,61327508
2023-11-18,9,0,0,9,61327508
2023-11-19,9,1,0,8,61327508
2023-11-20,5,0,0,4,61327508
2023-11-21,2,1,0,2,61327508
2023-11-22,9,1,0,8,61327508
2023-11-23,7,1,0,4,61327508
2023-11-24,2,1,0,1,61327508
2023-11-25,4,0,0,4,61327508
2023-11-26,6,1,0,5,61327508
2023-11-27,7,1,0,4,61327508
2023-11-28,3,1,0,1,61327508
2023-11-29,10,1,0,7,61327508
2023-11-30,9,0,0,9,61327508
2023-12-01,4,0,0,4,61327508
2023-12-02,2,1,1,1,61327508
2023-12-03,5,0,0,4,61327508
2023-12-04,4,1,0,3,61327508
2023-12-05,0,0,0,0,61327508
2023-12-06,1,0,0,1,61327508
2023-12-07,2,0,0,2,61327508
2023-12-08,3,0,0,3,61327508
2023-12-09,5,1,1,4,61327508
2023-12-10,2,1,0,2,61327508
2023-12-11,2,0,0,1,61327508
2023-12-12,1,0,0,1,61327508
2023-12-13,8,3,1,6,61327508
2023-12-14,5,2,1,3,61327508
2023-12-15,1,0,0,0,61327508
2023-12-16,1,0,0,1,61327508
2023-12-17,3,0,0,2,61327508
2023-12-18,5,1,0,3,61327508
2023-12-19,6,1,0,5,61327508
2023-12-20,8,0,1,4,61327508
2023-12-21,2,4,0,0,61327508
2023-12-22,5,0,0,3,61327508
2023-12-23,10,1,0,8,61327508
2023-12-24,10,1,0,8,61327508
2023-12-25,2,0,0,2,61327508
2023-12-26,6,0,0,3,61327508
2023-12-27,9,1,0,7,61327508
2023-12-28,6,1,0,4,61327508
2023-12-29,4,-1,0,3,61327508
2023-12-30,7,0,0,6,61327508
2023-12-31,5,1,0,2,61327508
2024-01-01,6,1,0,3,61327508
2024-01-02,8,1,1,6,61327508
2024-01-03,7,0,0,5,61327508
2024-01-04,3,1,0,2,61327508
2023-07-19,1,1,0,1,61813215
2023-07-20,1,0,0,1,61813215
2023-07-21,1,0,0,1,61813215
2023-07-22,1,0,0,1,61813215
2023-07-23,0,0,0,0,61813215
2023-07-24,0,0,0,0,61813215
2023-07-25,0,0,0,0,61813215
2023-07-26,0,0,0,0,61813215
2023-07-27,1,0,0,1,61813215
2023-07-28,0,0,0,0,61813215
2023-07-29,1,0,0,1,61813215
2023-07-30,0,0,0,0,61813215
2023-07-31,1,0,0,0,61813215
2023-08-01,0,0,0,0,61813215
2023-08-02,0,0,0,0,61813215
2023-08-03,1,0,0,1,61813215
2023-08-04,0,0,0,0,61813215
2023-08-05,0,0,0,0,61813215
2023-08-06,1,0,0,1,61813215
2023-08-07,0,0,0,0,61813215
2023-08-08,0,0,0,0,61813215
2023-08-09,1,1,0,0,61813215
2023-08-10,0,1,0,0,61813215
2023-08-11,2,1,1,0,61813215
2023-08-12,3,1,0,2,61813215
2023-08-13,0,0,0,0,61813215
2023-08-14,0,1,0,0,61813215
2023-08-15,2,0,0,1,61813215
2023-08-16,2,0,0,1,61813215
2023-08-17,0,0,0,0,61813215
2023-08-18,1,1,0,1,61813215
2023-08-19,0,0,0,0,61813215
2023-08-20,0,0,0,0,61813215
2023-08-21,1,0,0,0,61813215
2023-08-22,0,0,0,0,61813215
2023-08-23,0,0,0,0,61813215
2023-08-24,0,0,0,0,61813215
2023-08-25,0,0,0,0,61813215
2023-08-26,1,0,0,0,61813215
2023-08-27,0,1,0,0,61813215
2023-08-28,1,1,0,1,61813215
2023-08-29,0,0,0,0,61813215
2023-08-30,1,0,0,0,61813215
2023-08-31,0,0,0,0,61813215
2023-09-01,1,1,0,0,61813215
2023-09-02,1,2,0,0,61813215
2023-09-03,1,1,0,0,61813215
2023-09-04,1,0,0,1,61813215
2023-09-05,0,0,0,0,61813215
2023-09-06,1,0,0,1,61813215
2023-09-07,0,0,0,0,61813215
2023-09-08,1,1,0,0,61813215
2023-09-09,0,1,0,0,61813215
2023-09-10,0,0,0,0,61813215
2023-09-11,0,0,0,0,61813215
2023-09-12,0,0,0,0,61813215
2023-09-13,0,0,0,0,61813215
2023-09-14,1,1,0,0,61813215
2023-09-15,2,1,0,0,61813215
2023-09-16,1,0,0,1,61813215
2023-09-17,1,0,0,1,61813215
2023-09-18,1,0,0,0,61813215
2023-09-19,1,1,0,0,61813215
2023-09-20,0,0,0,0,61813215
2023-09-21,2,0,0,2,61813215
2023-09-22,1,0,0,1,61813215
2023-09-23,0,0,0,0,61813215
2023-09-24,2,1,0,1,61813215
2023-09-25,0,0,0,0,61813215
2023-09-26,0,0,0,0,61813215
2023-09-27,0,0,0,0,61813215
2023-09-28,0,0,0,0,61813215
2023-09-29,0,0,0,0,61813215
2023-09-30,1,1,1,0,61813215
2023-10-01,0,0,0,0,61813215
2023-10-02,1,0,0,0,61813215
2023-10-03,1,0,0,1,61813215
2023-10-04,0,0,0,0,61813215
2023-10-05,0,0,0,0,61813215
2023-10-06,1,0,0,1,61813215
2023-10-07,0,0,0,0,61813215
2023-10-08,0,0,0,0,61813215
2023-10-09,2,0,0,0,61813215
2023-10-10,0,0,0,0,61813215
2023-10-11,0,0,0,0,61813215
2023-10-12,1,1,0,1,61813215
2023-10-13,1,1,0,0,61813215
2023-10-14,0,0,0,0,61813215
2023-10-15,0,0,0,0,61813215
2023-10-16,0,0,0,0,61813215
2023-10-17,0,0,0,0,61813215
2023-10-18,1,0,0,1,61813215
2023-10-19,0,0,0,0,61813215
2023-10-20,1,1,1,0,61813215
2023-10-21,1,0,0,0,61813215
2023-10-22,1,0,0,1,61813215
2023-10-23,0,0,0,0,61813215
2023-10-24,0,1,0,0,61813215
2023-10-25,0,0,0,0,61813215
2023-10-26,0,0,0,0,61813215
2023-10-27,1,0,0,0,61813215
2023-10-28,0,0,0,0,61813215
2023-10-29,0,0,0,0,61813215
2023-10-30,1,1,0,0,61813215
2023-10-31,1,0,0,0,61813215
2023-11-01,0,0,0,0,61813215
2023-11-02,1,0,0,0,61813215
2023-11-03,0,0,0,0,61813215
2023-11-04,0,0,0,0,61813215
2023-11-05,2,0,0,2,61813215
2023-11-06,0,0,0,0,61813215
2023-11-07,0,1,0,0,61813215
2023-11-08,0,0,0,0,61813215
2023-11-09,0,0,0,0,61813215
2023-11-10,0,0,0,0,61813215
2023-11-11,0,0,0,0,61813215
2023-11-12,1,1,0,0,61813215
2023-11-13,0,0,0,0,61813215
2023-11-14,0,0,0,0,61813215
2023-11-15,0,0,0,0,61813215
2023-11-16,1,1,0,0,61813215
2023-11-17,5,0,0,4,61813215
2023-11-18,2,0,0,2,61813215
2023-11-19,7,0,0,5,61813215
2023-11-20,3,0,0,3,61813215
2023-11-21,1,0,0,1,61813215
2023-11-22,4,0,0,3,61813215
2023-11-23,6,2,1,3,61813215
2023-11-24,1,1,0,1,61813215
2023-11-25,0,0,0,0,61813215
2023-11-26,0,0,0,0,61813215
2023-11-27,2,0,0,1,61813215
2023-11-28,1,0,0,1,61813215
2023-11-29,3,1,0,2,61813215
2023-11-30,2,0,0,2,61813215
2023-12-01,2,0,0,0,61813215
2023-12-02,0,0,0,0,61813215
2023-12-03,1,1,0,0,61813215
2023-12-04,1,0,0,0,61813215
2023-12-05,1,0,0,1,61813215
2023-12-06,2,0,0,1,61813215
2023-12-07,3,0,0,2,61813215
2023-12-08,3,1,0,1,61813215
2023-12-09,3,0,0,2,61813215
2023-12-10,1,1,0,0,61813215
2023-12-11,1,2,0,0,61813215
2023-12-12,5,0,0,4,61813215
2023-12-13,0,0,0,0,61813215
2023-12-14,2,0,0,1,61813215
2023-12-15,1,1,0,0,61813215
2023-12-16,0,1,0,0,61813215
2023-12-17,1,0,0,0,61813215
2023-12-18,0,0,0,0,61813215
2023-12-19,1,0,0,1,61813215
2023-12-20,0,0,0,0,61813215
2023-12-21,1,0,0,0,61813215
2023-12-22,3,1,0,2,61813215
2023-12-23,0,0,0,0,61813215
2023-12-24,2,0,0,1,61813215
2023-12-25,0,0,0,0,61813215
2023-12-26,2,1,0,1,61813215
2023-12-27,2,1,0,2,61813215
2023-12-28,3,1,0,1,61813215
2023-12-29,4,2,1,3,61813215
2023-12-30,0,0,0,0,61813215
2023-12-31,1,0,0,1,61813215
2024-01-01,0,1,1,0,61813215
2024-01-02,1,1,0,0,61813215
2024-01-03,0,0,0,0,61813215
2024-01-04,0,0,0,0,61813215
2023-07-19,0,0,0,0,123199472
2023-07-20,1,0,0,1,123199472
2023-07-21,0,0,0,0,123199472
2023-07-22,0,0,0,0,123199472
2023-07-23,0,0,0,0,123199472
2023-07-24,0,0,0,0,123199472
2023-07-25,1,0,0,1,123199472
2023-07-26,1,0,0,1,123199472
2023-07-27,0,0,0,0,123199472
2023-07-28,1,0,0,1,123199472
2023-07-29,0,0,0,0,123199472
2023-07-30,1,0,0,1,123199472
2023-07-31,0,0,0,0,123199472
2023-08-01,0,0,0,0,123199472
2023-08-02,0,0,0,0,123199472
2023-08-03,0,0,0,0,123199472
2023-08-04,1,0,0,1,123199472
2023-08-05,0,0,0,0,123199472
2023-08-06,4,0,0,4,123199472
2023-08-07,1,0,0,1,123199472
2023-08-08,0,0,0,0,123199472
2023-08-09,1,0,0,1,123199472
2023-08-10,0,0,0,0,123199472
2023-08-11,1,0,0,1,123199472
2023-08-12,1,0,0,1,123199472
2023-08-13,0,0,0,0,123199472
2023-08-14,2,0,0,2,123199472
2023-08-15,0,0,0,0,123199472
2023-08-16,0,0,0,0,123199472
2023-08-17,1,0,0,1,123199472
2023-08-18,2,0,0,2,123199472
2023-08-19,1,0,0,1,123199472
2023-08-20,1,0,0,0,123199472
2023-08-21,1,0,0,1,123199472
2023-08-22,3,0,0,2,123199472
2023-08-23,4,0,0,4,123199472
2023-08-24,2,0,0,2,123199472
2023-08-25,3,0,0,3,123199472
2023-08-26,1,1,0,0,123199472
2023-08-27,0,0,0,0,123199472
2023-08-28,1,0,0,1,123199472
2023-08-29,1,0,0,1,123199472
2023-08-30,1,0,0,1,123199472
2023-08-31,0,0,0,0,123199472
2023-09-01,2,0,0,2,123199472
2023-09-02,0,0,0,0,123199472
2023-09-03,0,0,0,0,123199472
2023-09-04,1,0,0,1,123199472
2023-09-05,2,0,0,1,123199472
2023-09-06,2,0,0,2,123199472
2023-09-07,1,0,0,1,123199472
2023-09-08,1,0,0,1,123199472
2023-09-09,1,0,0,1,123199472
2023-09-10,0,0,0,0,123199472
2023-09-11,0,0,0,0,123199472
2023-09-12,0,0,0,0,123199472
2023-09-13,4,0,0,4,123199472
2023-09-14,2,0,0,2,123199472
2023-09-15,3,0,0,3,123199472
2023-09-16,0,0,0,0,123199472
2023-09-17,7,0,0,7,123199472
2023-09-18,2,0,0,2,123199472
2023-09-19,3,0,0,3,123199472
2023-09-20,760,0,0,760,123199472
2023-09-21,147,0,0,147,123199472
2023-09-22,91,0,0,91,123199472
2023-09-23,74,0,0,74,123199472
2023-09-24,63,0,0,63,123199472
2023-09-25,83,0,0,83,123199472
2023-09-26,126,0,0,122,123199472
2023-09-27,54,0,0,52,123199472
2023-09-28,53,0,0,52,123199472
2023-09-29,54,0,0,54,123199472
2023-09-30,53,0,0,49,123199472
2023-10-01,50,0,0,50,123199472
2023-10-02,39,0,0,37,123199472
2023-10-03,37,1,0,35,123199472
2023-10-04,37,1,0,34,123199472
2023-10-05,31,1,0,28,123199472
2023-10-06,17,0,0,16,123199472
2023-10-07,19,0,0,17,123199472
2023-10-08,15,2,0,12,123199472
2023-10-09,28,2,0,23,123199472
2023-10-10,27,1,0,26,123199472
2023-10-11,36,1,0,33,123199472
2023-10-12,30,1,0,29,123199472
2023-10-13,37,0,1,33,123199472
2023-10-14,45,3,1,43,123199472
2023-10-15,67,0,0,65,123199472
2023-10-16,74,0,0,74,123199472
2023-10-17,85,0,0,83,123199472
2023-10-18,113,0,0,112,123199472
2023-10-19,198,1,0,195,123199472
2023-10-20,465,1,0,462,123199472
2023-10-21,17,1,0,15,123199472
2023-10-22,18,1,0,14,123199472
2023-10-23,18,1,0,15,123199472
2023-10-24,16,1,0,14,123199472
2023-10-25,16,0,0,15,123199472
2023-10-26,26,0,0,26,123199472
2023-10-27,28,0,0,22,123199472
2023-10-28,21,0,0,19,123199472
2023-10-29,25,0,0,24,123199472
2023-10-30,16,2,0,13,123199472
2023-10-31,27,2,0,21,123199472
2023-11-01,27,0,0,26,123199472
2023-11-02,14,1,0,13,123199472
2023-11-03,11,1,0,8,123199472
2023-11-04,19,1,0,13,123199472
2023-11-05,14,0,0,12,123199472
2023-11-06,11,1,0,10,123199472
2023-11-07,13,2,0,7,123199472
2023-11-08,12,2,1,9,123199472
2023-11-09,9,1,0,6,123199472
2023-11-10,11,3,0,6,123199472
2023-11-11,9,3,0,7,123199472
2023-11-12,6,1,0,3,123199472
2023-11-13,5,1,0,3,123199472
2023-11-14,8,0,0,6,123199472
2023-11-15,8,1,1,4,123199472
2023-11-16,17,2,1,15,123199472
2023-11-17,18,1,0,13,123199472
2023-11-18,14,3,2,11,123199472
2023-11-19,9,0,0,9,123199472
2023-11-20,13,1,0,8,123199472
2023-11-21,12,2,1,9,123199472
2023-11-22,4,0,0,2,123199472
2023-11-23,7,1,0,3,123199472
2023-11-24,6,2,0,3,123199472
2023-11-25,6,1,0,2,123199472
2023-11-26,12,3,0,5,123199472
2023-11-27,6,1,0,5,123199472
2023-11-28,4,1,0,2,123199472
2023-11-29,10,2,0,7,123199472
2023-11-30,12,1,0,12,123199472
2023-12-01,24,1,0,22,123199472
2023-12-02,112,2,1,107,123199472
2023-12-03,66,2,2,60,123199472
2023-12-04,34,1,0,32,123199472
2023-12-05,28,1,0,21,123199472
2023-12-06,21,0,0,17,123199472
2023-12-07,19,2,1,19,123199472
2023-12-08,14,3,0,10,123199472
2023-12-09,25,1,0,19,123199472
2023-12-10,22,4,1,20,123199472
2023-12-11,25,2,0,22,123199472
2023-12-12,17,2,0,16,123199472
2023-12-13,14,0,0,14,123199472
2023-12-14,16,2,2,13,123199472
2023-12-15,22,1,1,17,123199472
2023-12-16,20,2,0,14,123199472
2023-12-17,11,1,0,11,123199472
2023-12-18,24,2,0,18,123199472
2023-12-19,23,1,0,16,123199472
2023-12-20,21,2,0,16,123199472
2023-12-21,39,1,0,37,123199472
2023-12-22,24,1,0,20,123199472
2023-12-23,24,1,0,21,123199472
2023-12-24,22,1,0,19,123199472
2023-12-25,29,2,0,26,123199472
2023-12-26,25,2,0,18,123199472
2023-12-27,23,3,0,20,123199472
2023-12-28,23,1,0,21,123199472
2023-12-29,30,3,1,25,123199472
2023-12-30,26,2,0,18,123199472
2023-12-31,25,4,0,19,123199472
2024-01-01,22,2,1,17,123199472
2024-01-02,16,2,0,11,123199472
2024-01-03,8,1,0,6,123199472
2024-01-04,7,2,0,6,123199472
2023-07-19,1,0,0,1,112976346
2023-07-20,0,0,0,0,112976346
2023-07-21,0,0,0,0,112976346
2023-07-22,0,0,0,0,112976346
2023-07-23,1,0,0,1,112976346
2023-07-24,0,0,0,0,112976346
2023-07-25,0,0,0,0,112976346
2023-07-26,2,0,0,1,112976346
2023-07-27,0,0,0,0,112976346
2023-07-28,0,0,0,0,112976346
2023-07-29,0,0,0,0,112976346
2023-07-30,0,0,0,0,112976346
2023-07-31,0,0,0,0,112976346
2023-08-01,0,0,0,0,112976346
2023-08-02,0,0,0,0,112976346
2023-08-03,0,0,0,0,112976346
2023-08-04,1,0,0,1,112976346
2023-08-05,0,0,0,0,112976346
2023-08-06,0,0,0,0,112976346
2023-08-07,1,0,0,1,112976346
2023-08-08,0,0,0,0,112976346
2023-08-09,0,0,0,0,112976346
2023-08-10,0,0,0,0,112976346
2023-08-11,0,0,0,0,112976346
2023-08-12,0,0,0,0,112976346
2023-08-13,0,0,0,0,112976346
2023-08-14,0,0,0,0,112976346
2023-08-15,0,0,0,0,112976346
2023-08-16,1,0,0,1,112976346
2023-08-17,0,0,0,0,112976346
2023-08-18,0,0,0,0,112976346
2023-08-19,0,0,0,0,112976346
2023-08-20,0,0,0,0,112976346
2023-08-21,1,0,0,1,112976346
2023-08-22,0,0,0,0,112976346
2023-08-23,0,0,0,0,112976346
2023-08-24,0,0,0,0,112976346
2023-08-25,2,0,0,2,112976346
2023-08-26,0,0,0,0,112976346
2023-08-27,0,0,0,0,112976346
2023-08-28,0,0,0,0,112976346
2023-08-29,0,0,0,0,112976346
2023-08-30,0,0,0,0,112976346
2023-08-31,0,0,0,0,112976346
2023-09-01,0,0,0,0,112976346
2023-09-02,1,0,0,1,112976346
2023-09-03,0,0,0,0,112976346
2023-09-04,0,0,0,0,112976346
2023-09-05,0,0,0,0,112976346
2023-09-06,0,0,0,0,112976346
2023-09-07,0,0,0,0,112976346
2023-09-08,0,0,0,0,112976346
2023-09-09,0,0,0,0,112976346
2023-09-10,1,0,0,1,112976346
2023-09-11,0,0,0,0,112976346
2023-09-12,2,0,0,1,112976346
2023-09-13,0,0,0,0,112976346
2023-09-14,3,0,0,2,112976346
2023-09-15,2,0,0,2,112976346
2023-09-16,0,0,0,0,112976346
2023-09-17,1,0,0,1,112976346
2023-09-18,0,0,0,0,112976346
2023-09-19,0,0,0,0,112976346
2023-09-20,1,0,0,1,112976346
2023-09-21,0,0,0,0,112976346
2023-09-22,6,0,0,6,112976346
2023-09-23,0,0,0,0,112976346
2023-09-24,1,0,0,1,112976346
2023-09-25,0,0,0,0,112976346
2023-09-26,1,0,0,1,112976346
2023-09-27,0,0,0,0,112976346
2023-09-28,0,0,0,0,112976346
2023-09-29,0,0,0,0,112976346
2023-09-30,1,0,0,1,112976346
2023-10-01,0,0,0,0,112976346
2023-10-02,0,0,0,0,112976346
2023-10-03,0,0,0,0,112976346
2023-10-04,2,0,0,2,112976346
2023-10-05,0,0,0,0,112976346
2023-10-06,1,0,0,1,112976346
2023-10-07,1,0,0,1,112976346
2023-10-08,1,0,0,1,112976346
2023-10-09,0,0,0,0,112976346
2023-10-10,2,0,0,2,112976346
2023-10-11,1,0,0,1,112976346
2023-10-12,0,0,0,0,112976346
2023-10-13,0,0,0,0,112976346
2023-10-14,7,1,0,4,112976346
2023-10-15,0,0,0,0,112976346
2023-10-16,1,0,0,1,112976346
2023-10-17,0,0,0,0,112976346
2023-10-18,0,0,0,0,112976346
2023-10-19,0,1,1,0,112976346
2023-10-20,1,0,0,1,112976346
2023-10-21,1,0,0,1,112976346
2023-10-22,5,0,0,4,112976346
2023-10-23,6,0,0,6,112976346
2023-10-24,0,0,0,0,112976346
2023-10-25,2,1,0,1,112976346
2023-10-26,6,1,0,6,112976346
2023-10-27,9,0,0,9,112976346
2023-10-28,13,1,0,10,112976346
2023-10-29,7,0,0,6,112976346
2023-10-30,10,0,0,10,112976346
2023-10-31,16,1,0,15,112976346
2023-11-01,14,0,0,14,112976346
2023-11-02,9,0,0,7,112976346
2023-11-03,21,0,0,21,112976346
2023-11-04,12,0,0,10,112976346
2023-11-05,22,1,0,22,112976346
2023-11-06,15,0,0,12,112976346
2023-11-07,14,2,1,12,112976346
2023-11-08,15,1,0,15,112976346
2023-11-09,9,0,0,7,112976346
2023-11-10,13,0,0,13,112976346
2023-11-11,20,1,0,16,112976346
2023-11-12,13,2,0,12,112976346
2023-11-13,17,0,0,15,112976346
2023-11-14,10,0,0,10,112976346
2023-11-15,10,1,0,7,112976346
2023-11-16,7,0,0,6,112976346
2023-11-17,10,1,0,7,112976346
2023-11-18,15,1,0,11,112976346
2023-11-19,20,0,0,17,112976346
2023-11-20,12,0,0,11,112976346
2023-11-21,18,1,1,16,112976346
2023-11-22,8,1,0,6,112976346
2023-11-23,12,2,1,9,112976346
2023-11-24,6,1,0,3,112976346
2023-11-25,6,3,0,2,112976346
2023-11-26,8,0,0,5,112976346
